SITEID,count,UNDERAGE1,UNDERAGE2,IL,TITLE,lng,lat
50022910001004,2185,0,6,0,城口****游网吧,108.668274,31.950631
50022910001006,2331,0,0,0,城口****云网吧,108.674826,31.950699
50022910001007,2887,0,9,0,城口****居网吧,108.673629,31.954321
50022910001008,7994,0,2,0,城口****网吧）,108.670992,31.951198
50022910001009,2767,0,3,0,重庆****网吧）,108.673484,31.954423
50022910001010,90,0,0,0,城口****奇网吧,108.6729,31.953612
50022910001011,1053,0,1,0,城口****星网吧,106.543204,29.491126
50023010000001,824,0,7,0,丰都****乐网吧,107.737837,29.876064
50023010000002,1639,6,2,1,丰都****络会所,107.742363,29.875535
50023010000003,0,0,0,0,丰都****家网吧,107.844393,30.100302
50023010000004,88,0,0,0,丰都****子网吧,107.997555,29.843666
50023010000005,1175,0,0,0,丰都****动网吧,107.742789,29.873092
50023010000006,0,0,0,0,丰都****圆网吧,106.378242,29.636709
50023010000007,2517,0,2,0,丰都****昌网吧,107.729835,29.868603
50023010000008,0,0,0,0,丰都****休闲吧,107.706603,29.878815
50023010000009,453,0,0,0,丰都****代网吧,107.99541,29.843018
50023010000010,0,0,0,0,丰都****村网吧,107.983374,29.973757
50023010000011,1252,1,1,1,丰都****感网吧,107.739245,29.873483
50023010000012,0,0,0,0,丰都****兴网吧,107.935476,29.813213
50023010000013,0,0,0,0,丰都****间网吧,107.615485,29.83573
50023010000014,576,0,0,0,丰都****达网吧,107.872798,30.02499
50023010000015,807,0,2,0,丰都****纪网吧,107.706806,29.877345
50024210000052,0,0,0,0,酉阳****蕾网吧,109.067277,29.290117
50024210000053,174,0,3,0,酉阳****志网吧,108.556072,28.778578
50024210000055,159,0,3,0,酉阳****宇网吧,108.404163,28.887458
50024210000056,444,0,5,0,酉阳****蓝网吧,108.620558,28.531926
50024210000057,0,0,0,0,酉阳****宇网吧,109.137175,28.976764
50024210000059,0,0,0,0,酉阳****毛网吧,108.359377,28.91335
50024210000060,803,0,4,0,酉阳****潮网吧,108.361052,28.932134
50024210000062,527,0,4,0,酉阳****学网吧,108.820463,28.752601
50024210000063,212,0,0,0,酉阳****百网吧,108.820463,28.752601
50024210000064,0,0,0,0,酉阳****国网吧,109.135042,28.896395
50024210000065,0,0,0,0,酉阳****务会所,108.807516,29.057404
50024310000001,234,0,0,0,彭水****言网吧,108.065948,29.129212
50024310000002,1024,0,2,0,重庆****越网吧,108.165592,29.300033
50024310000003,1967,0,8,0,彭水****游网吧,108.167825,29.291531
50024310000005,1833,0,27,1,彭水****朝网吧,108.167825,29.291531
50024310000006,0,0,0,0,彭水****光网吧,108.17075,29.297124
50024310000007,0,0,0,0,彭水****松网城,108.170498,29.295356
50024310000008,1011,0,2,0,彭水****达网吧,108.074406,29.400501
50024310000010,0,0,0,0,彭水****尼网吧,108.172269,29.302756
50024310000011,1792,0,4,0,彭水****幻网吧,108.165592,29.300033
50024310000015,0,0,0,0,彭水****鑫网吧,108.173412,29.300913
50024310000017,268,0,0,0,彭水****深网吧,108.272868,29.359628
50024310000018,2255,0,7,0,彭水****生网吧,108.171166,29.30267
50024310000019,1069,0,23,1,彭水****静网吧,108.167825,29.291531
50011810000142,5083,0,2,0,重庆****潮网吧,105.9323,29.366612
50011810000143,0,0,0,0,重庆****龙网吧,106.534236,29.590561
50011910000001,0,0,0,0,南川****地网吧,107.10386,29.15837
50011910000002,1525,0,1,0,南川****网吧),107.108298,29.163607
50011910000003,407,0,1,0,南川****会所）,107.115885,29.158074
50011910000004,0,0,0,0,南川****沙龙),107.105255,29.159826
50011910000005,2267,0,3,0,南川****网吧）,107.30365,29.25952
50011910000006,0,0,0,0,南川****网吧）,107.1217,29.311029
50011910000007,911,0,0,0,南川****人网吧,107.115829,29.156895
50011910000008,2710,0,1,0,南川****网吧）,107.177888,29.141686
50011910000009,0,0,0,0,南川****会所）,107.105255,29.159826
50011910000011,0,0,0,0,南川****龙网吧,106.995846,29.086738
50011910000013,0,0,0,0,南川****虫网吧,107.11435,29.154782
50011910000014,0,0,0,0,南川****来网吧,107.302793,29.258976
50011910000015,3024,0,7,0,南川****源网吧,107.104296,29.160385
50011910000016,735,0,0,0,南川****闲吧）,107.111481,29.157585
50011910000017,2269,0,5,0,南川****下网吧,107.11435,29.154782
50011910000018,763,0,1,0,南川****造网吧,107.102878,29.163988
50011910000019,1284,0,0,0,南川****族网吧,107.177888,29.141686
50011910000020,0,0,0,0,南川****网吧）,107.102024,29.164528
50011810000110,0,0,0,0,重庆****祥网吧,105.85827,29.018803
50011810000112,0,0,0,0,（加****楼B区,105.906199,29.35446
50011810000113,2309,0,1,0,永川****华网吧,105.893891,29.371944
50011810000115,0,0,0,0,重庆****力网吧,105.939072,29.352432
50011810000116,4275,0,27,1,永川****川网城,105.909169,29.356383
50011810000117,10182,0,25,1,永川****街网吧,105.906531,29.35242
50011810000120,1967,0,3,0,重庆****居网吧,105.928815,29.358012
50011810000122,4150,0,57,1,重庆****荣网吧,105.904165,29.34929
50011810000123,3283,0,0,0,永川****下网吧,105.893891,29.371944
50011810000124,2704,0,6,0,重庆****华网吧,105.897264,29.355251
50011810000125,10249,0,21,1,重庆****麦网吧,105.880358,29.296488
50011810000127,0,0,0,0,永川****吧B区,105.893891,29.371944
50011810000128,6514,0,0,0,重庆****龙网吧,105.893891,29.371944
50011810000129,1500,0,64,1,重庆****捷网吧,105.883658,29.248062
50011810000131,0,0,0,0,（加****吧C区,105.893891,29.371944
50011810000132,0,0,0,0,永川****网吧),105.908695,29.347949
50011810000133,0,0,0,0,重庆****合网吧,105.899129,29.359343
50011810000135,1149,0,0,0,永川****嘉网吧,105.969483,29.247298
50011810000136,2771,0,4,0,永川****力网吧,105.940385,29.358292
50011810000137,13683,0,22,1,重庆****市网吧,105.889426,29.396589
50011810000138,2785,0,12,0,重庆****直营店,105.936816,29.359242
50011810000139,6352,0,11,0,重庆****曼网吧,105.897104,29.360589
50011810000140,7086,0,9,0,永川****网网吧,105.935451,29.364056
50010110000194,168,10,0,1,万州****城网吧,108.37639,30.849581
50010110000195,0,0,0,0,万州****驹网吧,108.645436,30.615054
50010110000196,4024,276,5,1,万州****士网吧,108.409983,30.890794
50010110000197,4068,118,9,1,万州****珈网吧,108.386149,30.811136
50010110000198,761,114,0,1,万州****博网吧,108.377586,30.806166
50010110000200,0,0,0,0,万州****喜网吧,107.967666,30.813463
50010110000201,9181,0,0,0,万州****网吧 ,108.351374,30.714806
50010110000202,0,0,0,0,万州****佳网吧,107.967188,30.813606
50010210000001,9565,1189,25,1,重庆****网网吧,107.4061,29.706862
50010210000002,2135,0,4,0,重庆****隙网吧,107.396307,29.70451
50010210000003,2953,0,3,0,重庆****结网吧,107.405117,29.700503
50010210000004,1937,104,2,1,重庆****迅网吧,107.389054,29.717946
50010210000005,1001,0,0,0,重庆****红网吧,107.459689,29.545464
50010210000006,0,0,0,0,重庆****正网吧,107.338916,29.711392
50010210000007,2875,0,1,0,重庆****力网吧,107.489362,29.554067
50010210000008,1939,0,1,0,重庆****博网吧,107.460252,29.78723
50010210000009,0,0,0,0,重庆****月网吧,107.303425,29.71493
50010210000010,0,0,0,0,重庆****重网吧,107.40353,29.706124
50010210000011,2002,42,17,1,重庆****源网吧,107.392187,29.714035
50010210000012,2671,2,5,1,重庆****浪网吧,107.397297,29.709975
50010210000013,1200,0,0,0,重庆****源网吧,107.46055,29.543208
50010210000015,868,42,7,1,重庆****定网吧,107.40607,29.706792
50010210000016,1008,0,2,0,重庆****得网吧,107.40268,29.706491
50010210000017,2626,0,2,0,重庆****业网吧,107.27388,29.756612
50010210000018,7333,0,20,0,重庆****麟网吧,107.400548,29.703128
50010210000019,0,0,0,0,重庆****间网吧,107.406336,29.704727
50010210000020,1400,0,3,0,重庆****智网吧,107.060827,29.659293
50010210000021,14851,0,19,0,重庆****君网吧,107.305152,29.743515
50010210000022,2561,0,19,0,重庆****山网吧,107.40621,29.706722
50010210000023,0,0,0,0,重庆****云网吧,108.383627,30.819685
50010210000024,0,0,0,0,重庆****林网吧,107.410302,29.71004
50010210000025,0,0,0,0,重庆****网吧 ,107.399109,29.714637
50010210000026,2531,22,4,1,重庆****叶网吧,107.384679,29.709543
50010210000027,1181,0,3,0,重庆****丰网吧,107.40143,29.714107
50010210000028,1168,0,13,0,重庆****铭网吧,107.482117,29.903903
50010210000029,0,0,0,0,重庆****浪网吧,107.38977,29.714
50010210000030,0,0,0,0,重庆****米网吧,107.406102,29.71555
50010210000032,3349,0,1,0,重庆****缘网吧,107.369004,29.667294
50010210000033,2656,0,12,0,重庆****春网吧,107.407124,29.702903
50010210000034,0,0,0,0,重庆****笋网吧,107.40825,29.70777
50010210000035,103,0,0,0,重庆****寻网吧,107.404405,29.712899
50010210000036,1073,25,1,1,重庆****狮网吧,107.405772,29.71527
50010210000039,2329,0,5,0,重庆****浓网吧,107.387456,29.711494
50010210000040,877,0,7,0,重庆****轩网吧,107.610413,29.722625
50010210000041,6185,115,12,1,重庆****天网吧,107.407767,29.71056
50010110000082,1658,2,7,1,万州****风网吧,108.384396,30.818266
50010110000083,0,0,0,0,万州****越网吧,106.464396,29.494215
50010110000084,3062,11,11,1,万州****意网吧,108.37639,30.849581
50010110000085,937,0,0,0,万州****达网吧,108.376556,30.848122
50010110000086,0,0,0,0,万州****艺网吧,108.37613,30.751937
50010110000087,0,0,0,0,万州****网城）,108.452726,30.76394
50010110000088,578,0,0,0,万州****滩网吧,108.612987,30.74119
50010110000089,0,0,0,0,万州****竹网吧,108.465256,30.782344
50010110000090,0,0,0,0,万州****界网吧,108.01585,30.859018
50010110000091,1530,16,19,1,万州****智网吧,108.374907,30.857677
50010110000092,2357,0,28,1,万州****巢网吧,108.374146,30.820843
50010110000093,3661,2,12,1,万州****骋网吧,108.379659,30.820686
50010110000094,0,0,0,0,万州****巢网吧,108.380915,30.82212
50010110000095,0,0,0,0,万州****宇网吧,108.379632,30.87416
50010110000096,1689,0,0,0,万州****鸟网吧,108.386582,30.808392
50010110000097,0,0,0,0,万州****升网吧,108.20792,30.795537
50010110000098,0,0,0,0,万州****迹网吧,108.377737,30.850181
50010110000099,3172,17,35,1,万州****鑫网吧,108.377654,30.850226
50010110000100,0,0,0,0,万州****达网吧,108.273487,30.819345
50010110000101,522,7,0,1,万州****瑞网吧,108.410577,30.776072
50015110000062,0,0,0,0,重庆****腾网吧,106.481169,29.537535
50010110000102,3050,0,2,0,万州****鸟网吧,108.382911,30.817206
50010110000103,2002,17,41,1,万州****龙网吧,108.385902,30.816495
50010110000104,1598,0,0,0,万州****君网吧,108.705997,30.941001
50010110000105,2099,45,2,1,万州****龙网吧,108.41232,30.837899
50010110000106,844,2,0,1,万州****光网吧,108.369807,30.832177
50010110000107,4006,9,25,1,万州****地网吧,108.376877,30.822631
50010110000109,0,0,0,0,万州****程网吧,108.379217,30.787324
50010110000110,7,0,0,0,万州****日网吧,108.8217,30.601327
50010110000111,3886,23,10,1,万州****莲网吧,108.417697,30.769703
50010110000112,0,0,0,0,万州****C城）,108.447041,30.76651
50010110000113,153,0,0,0,万州****光网吧,108.245019,30.641239
50010210000070,0,0,0,0,重庆****林网吧,107.305494,29.741658
50010210000071,4694,49,27,1,重庆****林网吧,107.393293,29.714037
50010210000072,673,0,30,1,重庆****宇网吧,107.305342,29.715344
50010210000073,3399,4,1,1,重庆****趣网吧,107.40451,29.712205
50010210000074,0,0,0,0,重庆****源网吧,107.397502,29.715055
50010210000077,0,0,0,0,重庆****奔网吧,107.305253,29.741896
50023110000057,1779,88,1,1,垫江****下网吧,107.35037,30.339119
50010310000019,0,0,0,0,渝中****琦网吧,106.576473,29.558481
50015310000040,11171,0,91,1,奔月****月网吧,106.487261,29.639508
50024210000018,2825,0,17,0,酉阳****络会所,108.775211,28.839705
50015310000043,7095,0,37,1,北部****特网吧,106.55179,29.627206
50022710000081,824,0,4,0,（璧****号网咖,106.234147,29.599185
50011210000210,0,0,0,0,渝北****义网吧,106.585984,29.65744
50011210000209,6897,0,19,0,渝北****拉网吧,106.501397,29.599864
50024210000004,272,0,7,0,酉阳****荣网吧,109.137175,28.976764
50011410000048,270,0,0,0,黔江****捌网吧,108.838811,29.540364
50024310000013,257,0,0,0,彭水****络会所,108.272868,29.359628
50011010000032,4231,147,3,1,重庆****源网吧,106.932183,28.967661
50011010000033,1476,7,14,1,重庆****云网吧,106.942051,28.949825
50011010000034,0,0,0,0,重庆****舟网吧,106.935953,28.958557
50011010000035,0,0,0,0,重庆****八网吧,106.932907,28.961378
50011010000038,2461,64,6,1,重庆****游网吧,106.939157,28.95077
50011010000039,5,0,0,0,重庆****伟网吧,106.892498,28.928522
50011110000001,0,0,0,0,重庆****兰网吧,105.772839,29.488356
50011110000004,2696,0,30,1,重庆****网吧）,105.801272,29.496592
50010110000114,0,0,0,0,万州****G城）,106.488292,29.478548
50010110000115,1794,0,0,0,万州****十度）,108.383684,30.819846
50010110000116,0,0,0,0,万州****捷网吧,106.464396,29.494215
50010110000117,997,0,1,0,万州****仙网吧,108.383593,30.805652
50010110000118,3567,0,0,0,万州****燕网吧,108.444714,30.905451
50010110000119,237,0,0,0,万州****五网吧,108.44361,30.905287
50010110000120,4411,46,12,1,万州****里巴吧,108.378854,30.822413
50010110000121,0,0,0,0,万州****缘网吧,108.398586,30.789703
50010110000122,0,0,0,0,万州****D城),108.452726,30.76394
50010110000123,1629,66,1,1,万州****蓝网城,108.386465,30.813557
50010110000124,0,0,0,0,万州****幻网吧,106.464396,29.494215
50010110000126,1714,0,38,1,万州****纪网吧,108.388082,30.814702
50010110000127,0,0,0,0,万州****速网吧,108.380332,30.820457
50010110000128,3154,5,5,1,万州****心网吧,108.388083,30.808733
50010110000129,0,0,0,0,万州****元网吧,108.398586,30.789703
50010110000130,0,0,0,0,万州****中网吧,108.398586,30.789703
50010110000131,2583,0,0,0,万州****B城),108.389864,30.802786
50010110000132,0,0,0,0,万州****源网吧,108.380387,30.819955
50010110000133,2907,0,9,0,万州****越网吧,108.384738,30.820081
50010110000134,0,0,0,0,万州****欣网吧,108.398586,30.789703
50010110000135,0,0,0,0,万州****龙网吧,108.383955,30.818552
50010110000136,955,1,0,1,万州****成网吧,108.450937,30.572861
50010110000137,2670,51,1,1,万州****骄网吧,108.371452,30.821858
50010110000138,0,0,0,0,万州****通网吧,108.647076,30.614462
50010110000139,1935,34,0,1,万州****宏潮）,108.413439,30.710054
50010110000140,2081,0,0,0,万州****河网吧,108.386465,30.813557
50010110000141,2131,0,1,0,万州****缘婉）,108.384455,30.812235
50010110000142,2158,21,0,1,万州****度网城,108.377922,30.847554
50010110000143,0,0,0,0,万州****迅网吧,108.398586,30.789703
50010110000144,1114,3,1,1,万州****限网吧,108.389993,30.807496
50010110000145,2176,1,5,1,万州****网网吧,108.312055,30.830094
50010110000146,0,0,0,0,万州****目网吧,108.392424,30.80736
50010110000148,1078,0,4,0,万州****地网吧,108.396283,30.781455
50010110000149,0,0,0,0,万州****典网吧,108.371432,30.821468
50010110000151,0,0,0,0,万州****晴网吧,108.450365,30.770759
50010110000152,2653,30,10,1,万州****光网吧,108.383493,30.816418
50010110000153,5361,114,76,1,万州****民网吧,106.464396,29.494215
50010110000125,0,0,0,0,万州****人网吧,106.464396,29.494215
50010110000154,4999,4,3,1,万州****佳网吧,108.384447,30.817625
50010110000155,3730,0,2,0,万州****C城),108.398948,30.790731
50010110000157,420,1,0,1,万州****缘网吧,108.386244,30.81866
50010110000158,3069,141,0,1,万州****坊网吧,108.408833,30.890749
50023110000037,2172,26,10,1,垫江****星网吧,107.35633,30.337594
50023110000038,0,0,0,0,垫江****下网吧,107.345952,30.333693
50023110000039,144,0,33,1,垫江****胜网吧,107.362863,30.084674
50023110000040,2144,18,1,1,垫江****络会所,107.354398,30.336259
50023110000041,1912,8,44,1,垫江****流网吧,107.353865,30.336226
50023110000042,1079,3,25,1,垫江****家网吧,107.448848,30.478694
50023110000043,2505,0,6,0,垫江****士网吧,107.444445,30.259498
50023110000044,0,0,0,0,垫江****雨网吧,107.358645,30.341525
50023110000045,1254,0,3,0,垫江****海网吧,107.356914,30.336016
50023110000046,1227,148,0,1,垫江****叶网吧,107.304003,30.269181
50023110000047,855,3,1,1,垫江****阳网吧,107.397647,30.401234
50023110000048,3793,62,8,1,垫江****点网吧,107.36082,30.338214
50023110000049,4236,52,18,1,垫江****极网屋,107.270353,30.211295
50023110000051,0,0,0,0,垫江****航网吧,107.35186,30.327885
50023110000052,1182,10,34,1,垫江****线网吧,107.355626,30.336909
50023110000053,569,6,1,1,垫江****扬网吧,107.355106,30.337088
50011610000055,1387,0,1,0,重庆****顿网吧,106.153606,29.210217
50011610000056,0,0,0,0,重庆****谊网吧,106.572558,29.287224
50022210000068,224,0,2,0,綦江****网吧）,106.772228,28.930274
50022210000069,386,0,0,0,(加****A区),106.663564,29.023866
50022210000070,113,0,0,0,綦江****网吧）,106.720753,28.583033
50023010000076,0,0,0,0,丰都****翔网吧,108.039021,29.916463
50023010000077,485,0,0,0,丰都****飞网吧,108.161901,29.892062
50023010000078,0,0,0,0,丰都****凌网吧,108.123363,29.636748
50023010000079,147,0,9,0,丰都****乐部）,107.62786,29.997049
50023010000080,212,0,9,0,丰都****虹网吧,107.874465,30.028908
50023010000081,5,0,0,0,丰都****心网吧,107.650881,29.909729
50023010000083,0,0,0,0,丰都****停业）,107.797266,30.172431
50023110000002,0,0,0,0,垫江****鸟网吧,107.351182,30.332686
50023110000003,0,0,0,0,垫江****空网吧,107.364192,30.343926
50023110000004,1069,74,0,1,垫江****位网吧,107.387916,30.268607
50023110000006,2179,44,0,1,垫江****越网吧,107.35862,30.341684
50023110000007,2362,39,1,1,垫江****悦网吧,107.271488,30.213427
50023110000008,0,0,0,0,垫江****空网城,107.36082,30.338214
